Product Id: 3137EAED7, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 517, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 670, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 882, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 523, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 105, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 95, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 1832, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 356, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 116, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 1500, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 1458, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 1990, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 2028, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 2697, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 1695, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 1824, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 729, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 1542, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 220, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 3892, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 2992, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 3944, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 1784, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 2068, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 4580, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 3955, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 4560, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 3465, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 4075, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 4285, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 312, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 3306, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 1356, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 5730, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 2364, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 582, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 455, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 1827, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 546, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 980, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 6629, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 1190, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 3912, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 1192, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 6920, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 2256, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 3456, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 2936, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 7938, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 5769, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 1683, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 4311, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 4842, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 4023, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 776, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 111, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 856, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 925, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 486, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 969, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 1068, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 1336, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 1982, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 1566, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 1454, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 1742, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 1836, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 81, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 1635, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 555, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 711, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 939, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 3400, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 444, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 596, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 1816, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 2724, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 1068, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 3965, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 2360, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 4150, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 2210, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 4385, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 3510, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 2286, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 4938, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 138, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 3570, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 1962, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 1860, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 406, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 3409, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 3696, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 1806, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 6020, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 2002, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 4880, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 1024, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 6728, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 4024, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 6920, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 7048, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 6750, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 5382, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 5949, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 6804, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 2502, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 3915, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 400, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 600, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 100, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 700, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 400, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 400, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 600, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 300, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 800, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 100, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 100, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 500, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 100, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 400, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 800, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 800, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 800, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 200, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 400, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 100, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 600, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 400, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 900, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 800, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 900, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 200, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 300, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 400, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 600, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 600, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 500, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 600, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 900, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 700, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 100, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 300, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 700, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 600, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 300, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 100, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 500, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 700, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 900, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 200, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 500, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 300, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 600, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 800, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 300, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 900, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 300, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 800, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 400, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 400, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 800, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 500, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 500, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 200, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 100, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 100, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 517, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 670, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 882, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 523, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 105, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 95, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 1832, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 356, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 116, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 1500, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 1458, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 1990, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 2028, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 2697, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 1695, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 1824, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 729, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 1542, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 220, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 3892, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 2992, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 3944, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 1784, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 2068, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 4580, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 3955, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 4560, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 3465, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 4075, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 4285, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 312, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 3306, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 1356, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 5730, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 2364, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 582, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 455, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 1827, Side: SELL, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 546, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 980, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 6629, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 1190, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 3912, Side: SELL, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 1192, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 6920, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 2256, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 3456, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 2936, Side: BUY, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 7938, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 5769, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 1683, Side: SELL, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 4311, Side: SELL, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 4842, Side: SELL, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 4023, Side: SELL, State: OTHERS;
Product Id: 9128283H1, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283G3, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 912828M80, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283J7, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 9128283F5, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: BUY, State: OTHERS;
Product Id: 912810RZ3, Inquiry Id: 1, Price: 100.000000, Quantity: 0, Side: SELL, State: OTHERS;
